artist,style,genre,title,text
theo-van-rysselberghe,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: theo-van-rysselberghe.
felix-vallotton,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: felix-vallotton.
david-burliuk,Naive_Art_Primitivism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: sketch_and_study. Artist: david-burliuk.
ferdinand-hodler,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: ferdinand-hodler.
joshua-reynolds,Rococo,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: sketch_and_study. Artist: joshua-reynolds.
bartolome-esteban-murillo,Baroque,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: sketch_and_study. Artist: bartolome-esteban-murillo.
james-tissot,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: james-tissot.
william-merritt-chase,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: william-merritt-chase.
sir-lawrence-alma-tadema,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: sir-lawrence-alma-tadema.
ilya-mashkov,Fauvism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: cityscape. Artist: ilya-mashkov.
amedeo-modigliani,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: amedeo-modigliani.
alfred-sisley,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: alfred-sisley.
anthony-van-dyck,Baroque,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: genre_painting. Artist: anthony-van-dyck.
edward-burne-jones,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: edward-burne-jones.
gustave-moreau,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: gustave-moreau.
isaac-levitan,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: isaac-levitan.
raphael,High_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: genre_painting. Artist: raphael.
peter-paul-rubens,Baroque,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: genre_painting. Artist: peter-paul-rubens.
anthony-van-dyck,Baroque,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: sketch_and_study. Artist: anthony-van-dyck.
raoul-dufy,Cubism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: cityscape. Artist: raoul-dufy.
ivan-kramskoy,Realism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: religious_painting. Artist: ivan-kramskoy.
david-burliuk,Naive_Art_Primitivism,illustration,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: illustration. Artist: david-burliuk.
juan-gris,Analytical_Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: portrait. Artist: juan-gris.
raoul-dufy,Naive_Art_Primitivism,landscape,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: landscape. Artist: raoul-dufy.
georges-braque,Analytical_Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: genre_painting. Artist: georges-braque.
fernando-botero,Naive_Art_Primitivism,landscape,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: landscape. Artist: fernando-botero.
georges-braque,Expressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: nude_painting. Artist: georges-braque.
niko-pirosmani,Naive_Art_Primitivism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: religious_painting. Artist: niko-pirosmani.
georges-braque,Cubism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: nude_painting. Artist: georges-braque.
camille-corot,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: camille-corot.
ernst-ludwig-kirchner,Expressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: still_life. Artist: ernst-ludwig-kirchner.
egon-schiele,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: egon-schiele.
mikhail-vrubel,Realism,illustration,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: illustration. Artist: mikhail-vrubel.
david-burliuk,Naive_Art_Primitivism,landscape,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: landscape. Artist: david-burliuk.
felix-vallotton,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: felix-vallotton.
nikolay-bogdanov-belsky,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: nikolay-bogdanov-belsky.
david-burliuk,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: david-burliuk.
konstantin-somov,Symbolism,still_life,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: still_life. Artist: konstantin-somov.
theo-van-rysselberghe,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: theo-van-rysselberghe.
raoul-dufy,Fauvism,landscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: landscape. Artist: raoul-dufy.
arkhip-kuindzhi,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: arkhip-kuindzhi.
ivan-bilibin,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: ivan-bilibin.
theo-van-rysselberghe,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: theo-van-rysselberghe.
jacek-malczewski,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: jacek-malczewski.
edouard-manet,Realism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: religious_painting. Artist: edouard-manet.
gustave-moreau,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: gustave-moreau.
edvard-munch,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: edvard-munch.
paul-gauguin,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: paul-gauguin.
william-turner,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: william-turner.
henri-matisse,Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: genre_painting. Artist: henri-matisse.
edouard-manet,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: edouard-manet.
felix-vallotton,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: felix-vallotton.
david-burliuk,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: david-burliuk.
kuzma-petrov-vodkin,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: kuzma-petrov-vodkin.
konstantin-makovsky,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: konstantin-makovsky.
vasily-polenov,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: vasily-polenov.
ilya-mashkov,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: ilya-mashkov.
canaletto,Rococo,cityscape,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: cityscape. Artist: canaletto.
henri-de-toulouse-lautrec,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: henri-de-toulouse-lautrec.
georges-seurat,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: georges-seurat.
thomas-eakins,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: thomas-eakins.
konstantin-somov,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: konstantin-somov.
egon-schiele,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: egon-schiele.
alfred-sisley,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: alfred-sisley.
canaletto,Rococo,landscape,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: landscape. Artist: canaletto.
mikhail-vrubel,Symbolism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: cityscape. Artist: mikhail-vrubel.
arkhip-kuindzhi,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: arkhip-kuindzhi.
alfred-sisley,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: alfred-sisley.
andy-warhol,Pop_Art,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Pop_Art. Genre: genre_painting. Artist: andy-warhol.
ilya-mashkov,Fauvism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: nude_painting. Artist: ilya-mashkov.
felix-vallotton,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: felix-vallotton.
egon-schiele,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: egon-schiele.
edvard-munch,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: edvard-munch.
odilon-redon,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: odilon-redon.
maxime-maufra,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: maxime-maufra.
egon-schiele,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: egon-schiele.
ilya-mashkov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: ilya-mashkov.
valentin-serov,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: valentin-serov.
m.c.-escher,Expressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: still_life. Artist: m.c.-escher.
john-henry-twachtman,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: john-henry-twachtman.
henri-martin,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: henri-martin.
koloman-moser,Art_Nouveau,still_life,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: still_life. Artist: koloman-moser.
konstantin-korovin,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: konstantin-korovin.
leonardo-da-vinci,Early_Renaissance,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Early_Renaissance. Genre: religious_painting. Artist: leonardo-da-vinci.
paul-gauguin,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: paul-gauguin.
raoul-dufy,Fauvism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: nude_painting. Artist: raoul-dufy.
konstantin-makovsky,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: konstantin-makovsky.
theo-van-rysselberghe,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: theo-van-rysselberghe.
m.c.-escher,Expressionism,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: abstract_painting. Artist: m.c.-escher.
nikolay-bogdanov-belsky,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: nikolay-bogdanov-belsky.
edward-burne-jones,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: edward-burne-jones.
zinaida-serebriakova,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: zinaida-serebriakova.
m.c.-escher,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: m.c.-escher.
arkhip-kuindzhi,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: arkhip-kuindzhi.
ferdinand-hodler,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: ferdinand-hodler.
henri-fantin-latour,Symbolism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: nude_painting. Artist: henri-fantin-latour.
mikhail-vrubel,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: mikhail-vrubel.
kuzma-petrov-vodkin,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: kuzma-petrov-vodkin.
koloman-moser,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: koloman-moser.
konstantin-korovin,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: konstantin-korovin.
raoul-dufy,Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: genre_painting. Artist: raoul-dufy.
valentin-serov,Realism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: religious_painting. Artist: valentin-serov.
henri-matisse,Abstract_Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: genre_painting. Artist: henri-matisse.
zinaida-serebriakova,Symbolism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: nude_painting. Artist: zinaida-serebriakova.
henri-matisse,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: henri-matisse.
odilon-redon,Symbolism,still_life,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: still_life. Artist: odilon-redon.
ilya-mashkov,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: ilya-mashkov.
jacek-malczewski,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: jacek-malczewski.
vasily-polenov,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: vasily-polenov.
john-henry-twachtman,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: john-henry-twachtman.
vasily-surikov,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: vasily-surikov.
konstantin-somov,Symbolism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: nude_painting. Artist: konstantin-somov.
pietro-perugino,Early_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: Early_Renaissance. Genre: portrait. Artist: pietro-perugino.
ivan-bilibin,Art_Nouveau,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: religious_painting. Artist: ivan-bilibin.
mikhail-vrubel,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: mikhail-vrubel.
felix-vallotton,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: felix-vallotton.
tintoretto,Mannerism_Late_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: sketch_and_study. Artist: tintoretto.
georges-braque,Fauvism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: cityscape. Artist: georges-braque.
giovanni-boldini,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: giovanni-boldini.
utagawa-kuniyoshi,Ukiyo_e,illustration,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: illustration. Artist: utagawa-kuniyoshi.
aleksey-savrasov,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: aleksey-savrasov.
juan-gris,Synthetic_Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: genre_painting. Artist: juan-gris.
lucian-freud,Contemporary_Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Contemporary_Realism. Genre: cityscape. Artist: lucian-freud.
m.c.-escher,Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: portrait. Artist: m.c.-escher.
henri-de-toulouse-lautrec,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: henri-de-toulouse-lautrec.
edvard-munch,Expressionism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: religious_painting. Artist: edvard-munch.
konstantin-makovsky,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: konstantin-makovsky.
dante-gabriel-rossetti,Symbolism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: religious_painting. Artist: dante-gabriel-rossetti.
hans-holbein-the-younger,Northern_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Northern_Renaissance. Genre: genre_painting. Artist: hans-holbein-the-younger.
joshua-reynolds,Rococo,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: religious_painting. Artist: joshua-reynolds.
georges-braque,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: georges-braque.
raoul-dufy,Cubism,still_life,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: still_life. Artist: raoul-dufy.
valentin-serov,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: valentin-serov.
ilya-mashkov,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: ilya-mashkov.
eugene-delacroix,Romanticism,still_life,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: still_life. Artist: eugene-delacroix.
vasily-vereshchagin,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: vasily-vereshchagin.
lucian-freud,Contemporary_Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Contemporary_Realism. Genre: portrait. Artist: lucian-freud.
niko-pirosmani,Naive_Art_Primitivism,still_life,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: still_life. Artist: niko-pirosmani.
ferdinand-hodler,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: ferdinand-hodler.
odilon-redon,Symbolism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: nude_painting. Artist: odilon-redon.
isaac-levitan,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: isaac-levitan.
georges-braque,Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: genre_painting. Artist: georges-braque.
bartolome-esteban-murillo,Baroque,portrait,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: portrait. Artist: bartolome-esteban-murillo.
henri-de-toulouse-lautrec,Art_Nouveau,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: nude_painting. Artist: henri-de-toulouse-lautrec.
mikhail-vrubel,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: mikhail-vrubel.
konstantin-somov,Art_Nouveau,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: nude_painting. Artist: konstantin-somov.
gustave-courbet,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: gustave-courbet.
gustav-klimt,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: gustav-klimt.
hans-memling,Northern_Renaissance,still_life,Untitled,Artwork titled 'Untitled'. Style: Northern_Renaissance. Genre: still_life. Artist: hans-memling.
arkhip-kuindzhi,Impressionism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: religious_painting. Artist: arkhip-kuindzhi.
leonardo-da-vinci,High_Renaissance,landscape,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: landscape. Artist: leonardo-da-vinci.
paolo-veronese,Mannerism_Late_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: sketch_and_study. Artist: paolo-veronese.
james-tissot,Realism,illustration,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: illustration. Artist: james-tissot.
anthony-van-dyck,Baroque,landscape,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: landscape. Artist: anthony-van-dyck.
mstislav-dobuzhinsky,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: mstislav-dobuzhinsky.
sir-lawrence-alma-tadema,Romanticism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: sketch_and_study. Artist: sir-lawrence-alma-tadema.
thomas-eakins,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: thomas-eakins.
edvard-munch,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: edvard-munch.
edouard-manet,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: edouard-manet.
kuzma-petrov-vodkin,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: kuzma-petrov-vodkin.
konstantin-korovin,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: konstantin-korovin.
eugene-delacroix,Romanticism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: cityscape. Artist: eugene-delacroix.
ilya-mashkov,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: ilya-mashkov.
maurice-prendergast,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: maurice-prendergast.
orest-kiprensky,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: orest-kiprensky.
mstislav-dobuzhinsky,Symbolism,still_life,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: still_life. Artist: mstislav-dobuzhinsky.
koloman-moser,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: koloman-moser.
henri-matisse,Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: portrait. Artist: henri-matisse.
james-mcneill-whistler,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: james-mcneill-whistler.
ferdinand-hodler,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: ferdinand-hodler.
william-merritt-chase,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: william-merritt-chase.
mstislav-dobuzhinsky,Expressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: portrait. Artist: mstislav-dobuzhinsky.
henri-de-toulouse-lautrec,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: henri-de-toulouse-lautrec.
jacek-malczewski,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: jacek-malczewski.
katsushika-hokusai,Ukiyo_e,cityscape,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: cityscape. Artist: katsushika-hokusai.
henri-matisse,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: henri-matisse.
michelangelo,High_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: portrait. Artist: michelangelo.
gustav-klimt,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: gustav-klimt.
m.c.-escher,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: m.c.-escher.
raoul-dufy,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: raoul-dufy.
henri-martin,Symbolism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: nude_painting. Artist: henri-martin.
konstantin-somov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: konstantin-somov.
kuzma-petrov-vodkin,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: kuzma-petrov-vodkin.
ivan-kramskoy,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: ivan-kramskoy.
ilya-mashkov,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: ilya-mashkov.
katsushika-hokusai,Ukiyo_e,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: nude_painting. Artist: katsushika-hokusai.
henri-matisse,Abstract_Expressionism,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: abstract_painting. Artist: henri-matisse.
lucian-freud,Contemporary_Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Contemporary_Realism. Genre: nude_painting. Artist: lucian-freud.
valentin-serov,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: valentin-serov.
giovanni-boldini,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: giovanni-boldini.
william-merritt-chase,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: william-merritt-chase.
